Amount,Narration,Status,Entry Type,reference,Reference,Transaction Date
10.00,Sodiq,success,debit,TQERCJXEFW0T,TQERCJXEFW0T,4/25/25
0.00,,failed,credit,TAS2C2QOQROV,TAS2C2QOQROV,4/25/25
0.00,,failed,credit,TSICLPX68GIL,TSICLPX68GIL,4/25/25
0.00,,failed,credit,TKPQAVM7JDJX,TKPQAVM7JDJX,4/25/25
10.00,,success,debit,TPF7OVPD0C9P,TPF7OVPD0C9P,3/6/25
0.00,,failed,credit,TUXSBJNWZBN3,TUXSBJNWZBN3,4/25/25
0.00,,failed,credit,TK4UDDQK48TZ,TK4UDDQK48TZ,4/25/25
10.00,Sodiq,success,debit,TALDMVVSD5L5,TALDMVVSD5L5,3/9/25
0.00,,failed,credit,T8VG0TCZQ4XO,T8VG0TCZQ4XO,4/25/25
0.00,,success,credit,T9OGBTIV9LG0,T9OGBTIV9LG0,4/25/25
0.00,,success,credit,TOZN8YM3SNJS,TOZN8YM3SNJS,4/25/25
100.00,Bill payment to mtn for 09055755671,success,debit,TYMUR5VP8DMQ,TYMUR5VP8DMQ,3/19/25
1800.00,Bill payment to waec for 1102003467,success,debit,TSXQNMJFKDY0,TSXQNMJFKDY0,4/25/25
5512.00,test,success,debit,TRZO86I2KSZZ,TRZO86I2KSZZ,4/25/25
0.21,test,success,debit,TRZO86I2KSZZ,TRZO86I2KSZZ,4/25/25
100.00,,failed,debit,T9PIP19RHKIH,T9PIP19RHKIH,3/24/25
2300.00,Bill payment to abuja_electric_postpaid for 2345678903,success,debit,TCWZY7SQSHV7,TCWZY7SQSHV7,4/27/25
100.00, That,success,debit,TD764K65ZDRZ,TD764K65ZDRZ,4/28/25
2300.00,Bill payment to abuja_electric_postpaid for 2345678903,failed,debit,TLDT09KR71A9,TLDT09KR71A9,3/27/25
20.00,Okay,success,debit,TQ6P0RKSO0N2,TQ6P0RKSO0N2,4/28/25
0.00,,success,credit,T59BVYDJXP5B,T59BVYDJXP5B,4/28/25
10.00,Sodiq,success,debit,TU30GQJ68B7N,TU30GQJ68B7N,4/2/25
200.00,Test me,success,debit,TBJ5H29SGGB1,TBJ5H29SGGB1,4/29/25
50.23,Sodiq,failed,debit,T5YIO9FKRXSY,T5YIO9FKRXSY,4/6/25
2000.00,Sodiq,success,debit,T8CIMM7A5HGR,T8CIMM7A5HGR,4/29/25
10.00,Sodiq,success,debit,T8CIMM7A5HGR,T8CIMM7A5HGR,4/29/25
1000000.00,TRFFRM SODIQ OLAOLUWA DARE TO SODIQ DARE,success,credit,000014250402135119219408933604,000014250402135119219408933604,4/2/25
10.00,Sodiq,success,debit,TRX0O04L1T2H,TRX0O04L1T2H,4/6/25
10.00,Sodiq,failed,debit,TD74R91WH440,TD74R91WH440,4/6/25
10.00,Sodiq,failed,debit,TOHIANFWGN45,TOHIANFWGN45,4/6/25
10.00,Sodiq,failed,debit,T5YIO9FKRXSY,T5YIO9FKRXSY,4/6/25
10.00,Test,success,debit,TP4BIUHIBH2F,TP4BIUHIBH2F,4/29/25
1500000.00,Test,success,debit,TP4BIUHIBH2F,TP4BIUHIBH2F,4/29/25
100.00,Transfer to Profile,processing,debit,TA095I07KBIT,TA095I07KBIT,4/6/25
50.23,Sodiq,failed,debit,TOHIANFWGN45,TOHIANFWGN45,4/6/25
0.00,Sodiq,failed,debit,TJALY79ZROXG,TJALY79ZROXG,4/6/25
0.00,Transfer to John Doe,failed,debit,TH8NEI1RZ7WO,TH8NEI1RZ7WO,4/6/25
0.00,Transfer to John Doe,failed,debit,THOIYUB5MONV,THOIYUB5MONV,4/6/25
100.00,Transfer to John Doe,failed,debit,TSP6AAJFQQ3G,TSP6AAJFQQ3G,4/6/25
0.00,Transfer to John Doe,failed,debit,TY45OE4EH5LS,TY45OE4EH5LS,4/6/25
100.00,Transfer to John Doe,success,debit,TB62S7UY9BNK,TB62S7UY9BNK,4/6/25
50.23,Sodiq,success,debit,TRX0O04L1T2H,TRX0O04L1T2H,4/6/25
100.00,Transfer to Profile,processing,debit,T7ZKPCGBKERR,T7ZKPCGBKERR,4/6/25
10.00,Transfer to John Doe,failed,debit,TPHRVMY2EB02,TPHRVMY2EB02,4/6/25
0.00,Transfer to John Doe,failed,debit,TEITUYDRMMW2,TEITUYDRMMW2,4/6/25
0.00,Transfer to John Doe,failed,debit,TCY3DUNJ8SZ2,TCY3DUNJ8SZ2,4/6/25
0.00,Transfer to John Doe,failed,debit,TAAYLL8VPP01,TAAYLL8VPP01,4/6/25
10.00,Transfer to Profile,processing,debit,TOFVQOHM4IMH,TOFVQOHM4IMH,4/6/25
10.00,Transfer to John Doe,failed,debit,TSHBNU7K6002,TSHBNU7K6002,4/6/25
10.00,,failed,credit,T0BO93OX0GBQ,T0BO93OX0GBQ,4/29/25
10.00,Transfer to John Doe,failed,debit,TH8NEI1RZ7WO,TH8NEI1RZ7WO,4/6/25
10.00,Transfer to John Doe,failed,debit,TWAEFMULGVGC,TWAEFMULGVGC,4/6/25
10.00,bulk transfer,failed,debit,THSANWHHCMJC,THSANWHHCMJC,4/6/25
10.00,Sodiq,failed,debit,TJALY79ZROXG,TJALY79ZROXG,4/6/25
10.00,Transfer to John Doe,failed,debit,THOIYUB5MONV,THOIYUB5MONV,4/6/25
1000.00,TRFFRM SODIQ OLAOLUWA DARE TO SODIQ DARE,success,credit,000014250402135119219408933674,000014250402135119219408933674,4/2/25
10.00,Transfer to John Doe,failed,debit,T06236R38MNE,T06236R38MNE,4/6/25
10000000.00,TRFFRM SODIQ OLAOLUWA DARE TO SODIQ DARE,success,credit,00001425040213511921940893674,00001425040213511921940893674,4/2/25
10.00,Sodiq,failed,debit,TURG9CJCL4RL,TURG9CJCL4RL,4/6/25
10.00,Transfer to John Doe,failed,debit,T12HYTH1PSFV,T12HYTH1PSFV,4/6/25
2300.00,Bill payment to abuja_electric_postpaid for 2345678903,success,debit,TEAJCGZ1MYBU,TEAJCGZ1MYBU,5/2/25
2300.00,Bill payment to abuja_electric_postpaid for 2345678903,success,debit,TFKLHWW351QJ,TFKLHWW351QJ,5/4/25
10.00,Sodiq,success,debit,T1QA47YGZXLO,T1QA47YGZXLO,4/6/25
100.00,Sodiq,success,credit,Tmpnakaenij,Tmpnakaenij,12/10/24
100.00,Sodiq,success,credit,Tycnxdknuju,Tycnxdknuju,12/10/24
900.00,Bill payment to gotv for 1102003467,success,debit,Twpysbyonwc,Twpysbyonwc,1/6/25
1800.00,Bill payment to waec for 1102003467,success,debit,Tbdjkqwxlig,Tbdjkqwxlig,1/6/25
2000.00,,processing,debit,Tgeycewqmhs,Tgeycewqmhs,1/8/25
100.00,Bill payment to mtn for 7918852161,processing,debit,Toygeuvaetb,Toygeuvaetb,1/8/25
2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Trirlvsbmny,Trirlvsbmny,1/6/25
1800.00,Bill payment to waec for 1102003467,success,debit,Tpgjdwpbazw,Tpgjdwpbazw,1/6/25
100.00,Bill payment to glo for 1102003467,processing,debit,Tyroqwikdoe,Tyroqwikdoe,1/8/25
29300.00,Bill payment to dstv for 1102003467,success,debit,Tnldodshqzi,Tnldodshqzi,1/6/25
100.00,Bill payment to airtel for 1102003467,processing,debit,Ttwgyywocgu,Ttwgyywocgu,1/8/25
1000.00,test,success,debit,Ttvenphejtd,Ttvenphejtd,1/6/25
10.00,test,success,debit,Ttvenphejtd,Ttvenphejtd,1/6/25
100.00,Bill payment to 9mobile for 1102003467,processing,debit,Ticghdmrles,Ticghdmrles,1/8/25
4150.00,Bill payment to gotv for 22822822314,success,debit,Tevnsgvpayt,Tevnsgvpayt,1/7/25
10.00,,processing,debit,Tgeycewqmhs,Tgeycewqmhs,1/8/25
50.00,Bill payment to airtel for 11020034671,processing,debit,Toqojeyrfrp,Toqojeyrfrp,1/8/25
9000.00,Bill payment to dstv for 22822322713,processing,debit,Tsgihjedalx,Tsgihjedalx,1/9/25
100.00,Example narration,processing,debit,Truhmjwzmlm,Truhmjwzmlm,1/9/25
10.00,Example narration,processing,debit,Truhmjwzmlm,Truhmjwzmlm,1/9/25
2000.00,test,processing,debit,Tphuamkrqxu,Tphuamkrqxu,1/9/25
10.00,test,processing,debit,Tphuamkrqxu,Tphuamkrqxu,1/9/25
2000.00,test,processing,debit,Tlwxvghgbrw,Tlwxvghgbrw,1/9/25
10.00,test,processing,debit,Tlwxvghgbrw,Tlwxvghgbrw,1/9/25
100.00,Sodiq,success,credit,Tlfhldlezms,Tlfhldlezms,12/10/24
100.00,Sodiq,success,credit,Tvbcnyhyqkp,Tvbcnyhyqkp,12/10/24
100.00,Sodiq,success,credit,Ttxxopsydsd,Ttxxopsydsd,12/10/24
100.00,Sodiq,success,credit,Tfhrsjzbaat,Tfhrsjzbaat,12/10/24
100.00,Sodiq,success,credit,Tpshvnwlktd,Tpshvnwlktd,12/10/24
100.00,Sodiq,success,credit,Tymbgaqgeqi,Tymbgaqgeqi,12/10/24
100.00,Sodiq,success,credit,Trsjkhhuzia,Trsjkhhuzia,12/10/24
100.00,Sodiq,success,credit,Tkkfnsxkwzr,Tkkfnsxkwzr,12/10/24
100.00,Sodiq,success,credit,Tqrrimwwvwc,Tqrrimwwvwc,12/10/24
100.00,Sodiq,success,credit,Tntyyxfacvy,Tntyyxfacvy,12/10/24
100.00,Sodiq,success,credit,Tjmqjthtjyk,Tjmqjthtjyk,12/10/24
100.00,Sodiq,success,credit,Tgeqmftxecp,Tgeqmftxecp,12/10/24
100.00,Sodiq,success,credit,Tssprwwtoyr,Tssprwwtoyr,12/10/24
100.00,Sodiq,success,credit,Tztkmftxhcc,Tztkmftxhcc,12/10/24
5000.00,Sodiq,success,credit,Twevtcgrppv,Twevtcgrppv,12/10/24
100.00,Sodiq,success,credit,Tiquslypcsc,Tiquslypcsc,12/10/24
100.00,Sodiq,success,credit,Tzjwnvrpyqy,Tzjwnvrpyqy,12/10/24
100.00,Sodiq,success,credit,Tpmgrebhage,Tpmgrebhage,12/10/24
100.00,Sodiq,success,credit,Tykstfoecpr,Tykstfoecpr,12/10/24
100.00,Sodiq,success,credit,Tqagcbgnehb,Tqagcbgnehb,12/10/24
100.00,Sodiq,success,credit,Tpbtbcthssg,Tpbtbcthssg,12/10/24
100.00,Sodiq,success,credit,Tgkjolqznbs,Tgkjolqznbs,12/10/24
100.00,Sodiq,success,credit,Tagmslewnlg,Tagmslewnlg,12/10/24
100.00,Sodiq,success,credit,Twsmnlcggqy,Twsmnlcggqy,12/10/24
100.00,Sodiq,success,credit,Tkuavoqimod,Tkuavoqimod,12/10/24
100.00,Sodiq,success,credit,Tptryrmukpa,Tptryrmukpa,12/10/24
100.00,Sodiq,success,credit,Tsjdjsakizx,Tsjdjsakizx,12/10/24
100.00,Sodiq,success,credit,Tnydgvloidi,Tnydgvloidi,12/10/24
100.00,Sodiq,success,credit,Tqgzybulagm,Tqgzybulagm,12/10/24
100.00,Sodiq,success,credit,Tedxjsbejhy,Tedxjsbejhy,12/10/24
100.00,Sodiq,success,credit,Tbkwucwgddd,Tbkwucwgddd,12/10/24
100.00,Sodiq,success,credit,Tgekgdvfodl,Tgekgdvfodl,12/10/24
100.00,Sodiq,success,credit,Toitvlqfxfx,Toitvlqfxfx,12/10/24
100.00,Sodiq,success,credit,Thqdfejjxcy,Thqdfejjxcy,12/10/24
100.00,Sodiq,success,credit,Tmjfqbzpkvd,Tmjfqbzpkvd,12/10/24
100.00,Sodiq,success,credit,Tjzcmgisocf,Tjzcmgisocf,12/10/24
100.00,Sodiq,success,credit,Tbomysmuxwi,Tbomysmuxwi,12/10/24
100.00,Sodiq,success,credit,Trslsseeglv,Trslsseeglv,12/10/24
100.00,Sodiq,success,credit,Tgwcclutyyj,Tgwcclutyyj,12/10/24
100.00,Sodiq,success,credit,Temtqyngddu,Temtqyngddu,12/10/24
100.00,Sodiq,success,credit,Tlndgilzqwo,Tlndgilzqwo,12/10/24
100.00,Sodiq,success,credit,Thrghqcbjxr,Thrghqcbjxr,12/10/24
100.00,Sodiq,success,credit,Tnrehixvsch,Tnrehixvsch,12/10/24
100.00,Sodiq,success,credit,Txftnnejhpd,Txftnnejhpd,12/10/24
100.00,Sodiq,success,credit,Tvjokghgowa,Tvjokghgowa,12/10/24
100.00,Sodiq,success,credit,Totasewldtg,Totasewldtg,12/10/24
100.00,Sodiq,success,credit,Tcwhtjkyjgx,Tcwhtjkyjgx,12/10/24
100.00,Sodiq,success,credit,Tkvjrqmpflp,Tkvjrqmpflp,12/10/24
100.00,Sodiq,success,credit,Tlefaogtorh,Tlefaogtorh,12/10/24
100.00,Sodiq,success,credit,Tjfdktxezej,Tjfdktxezej,12/10/24
100.00,Sodiq,success,credit,Toqqtmedrdn,Toqqtmedrdn,12/10/24
100.00,Sodiq,success,credit,Tjjhpqtrqrp,Tjjhpqtrqrp,12/10/24
100.00,Sodiq,success,credit,Tttbujjqhug,Tttbujjqhug,12/10/24
100.00,Sodiq,success,credit,Tifavtlrrrg,Tifavtlrrrg,12/10/24
100.00,Sodiq,success,credit,Toseihaxvjk,Toseihaxvjk,12/10/24
100.00,Sodiq,success,credit,Ttiofervtqu,Ttiofervtqu,12/10/24
100.00,Sodiq,success,credit,Tovhziwddzq,Tovhziwddzq,12/10/24
100.00,Sodiq,success,credit,Tsditlcoovl,Tsditlcoovl,12/10/24
100.00,Sodiq,success,credit,Tazzjjjjffk,Tazzjjjjffk,12/10/24
100.00,Sodiq,success,credit,Tjqqblzamvp,Tjqqblzamvp,12/10/24
100.00,Sodiq,success,credit,Txvhagqsskg,Txvhagqsskg,12/10/24
100.00,Sodiq,success,credit,Tqqhsbfwtce,Tqqhsbfwtce,12/10/24
100.00,Sodiq,success,credit,Tbuzemwpuun,Tbuzemwpuun,12/10/24
100.00,Sodiq,success,credit,Tehvdmifbbe,Tehvdmifbbe,12/10/24
100.00,Sodiq,success,credit,Tvvqsumnkpg,Tvvqsumnkpg,12/10/24
100.00,Sodiq,success,credit,Targhsmfnai,Targhsmfnai,12/10/24
100.00,Sodiq,success,credit,Totkcfliiws,Totkcfliiws,12/10/24
100.00,Sodiq,success,credit,Tqjzhbzemiv,Tqjzhbzemiv,12/10/24
100.00,Sodiq,success,credit,Teehonozdhw,Teehonozdhw,12/10/24
100.00,Sodiq,success,credit,Tywhkgiticy,Tywhkgiticy,12/10/24
100.00,Sodiq,success,credit,Tefciykoqpw,Tefciykoqpw,12/10/24
100.00,Sodiq,success,credit,Tcsoliolfvi,Tcsoliolfvi,12/10/24
100.00,Sodiq,success,credit,Terdnfjtkjd,Terdnfjtkjd,12/10/24
100.00,Sodiq,success,credit,Txcykscqivm,Txcykscqivm,12/10/24
100.00,Sodiq,success,credit,Thayiihsclz,Thayiihsclz,12/10/24
100.00,Sodiq,success,credit,Tfyexikssyk,Tfyexikssyk,12/10/24
100.00,Sodiq,success,credit,Tqtejpitdkv,Tqtejpitdkv,12/10/24
100.00,Sodiq,success,credit,Trgwttfloaf,Trgwttfloaf,12/10/24
100.00,Sodiq,success,credit,Tllzmuzswrk,Tllzmuzswrk,12/10/24
100.00,Sodiq,success,credit,Tnurxhvldnq,Tnurxhvldnq,12/10/24
100.00,Sodiq,success,credit,Tyktekootgh,Tyktekootgh,12/10/24
100.00,Sodiq,success,credit,Tlwlbzsxcjs,Tlwlbzsxcjs,12/10/24
100.00,Sodiq,success,credit,Tvtqrrgfljx,Tvtqrrgfljx,12/10/24
100.00,Sodiq,success,credit,Tezzmtiykkd,Tezzmtiykkd,12/10/24
100.00,Sodiq,success,credit,Tqheruautkg,Tqheruautkg,12/10/24
100.00,Sodiq,success,credit,Tkdjyywfahn,Tkdjyywfahn,12/10/24
100.00,Sodiq,success,credit,Tswtojkhuej,Tswtojkhuej,12/10/24
100.00,Sodiq,success,credit,Tgogfkimvkv,Tgogfkimvkv,12/10/24
100.00,Sodiq,success,credit,Tdbkvckuzeh,Tdbkvckuzeh,12/10/24
100.00,Sodiq,success,credit,Tohreaujapu,Tohreaujapu,12/10/24
100.00,Sodiq,success,credit,Tsvtnkmyxtl,Tsvtnkmyxtl,12/10/24
100.00,Sodiq,success,credit,Tyhdhjwfabe,Tyhdhjwfabe,12/10/24
100.00,Sodiq,success,credit,Tqruhzdqkze,Tqruhzdqkze,12/10/24
100.00,Sodiq,success,credit,Trinvuchiwa,Trinvuchiwa,12/10/24
100.00,Sodiq,success,credit,Tlxxcynxois,Tlxxcynxois,12/10/24
100.00,Sodiq,success,credit,Thutptcogco,Thutptcogco,12/10/24
100.00,Sodiq,success,credit,Tapilcwcutl,Tapilcwcutl,12/10/24
100.00,Sodiq,success,credit,Tzfgqdaccou,Tzfgqdaccou,12/10/24
100.00,Sodiq,success,credit,Tdmkobqptky,Tdmkobqptky,12/10/24
100.00,Sodiq,success,credit,Tpwadnpucwe,Tpwadnpucwe,12/10/24
100.00,Sodiq,success,credit,Tesgaerdsgl,Tesgaerdsgl,12/10/24
100.00,Sodiq,success,credit,Tedyzoweaml,Tedyzoweaml,12/10/24
100.00,Sodiq,success,credit,Tavwhxkxhon,Tavwhxkxhon,12/10/24
100.00,Sodiq,success,credit,Tsuisudxucd,Tsuisudxucd,12/10/24
100.00,Sodiq,success,credit,Tbjmybkuast,Tbjmybkuast,12/10/24
100.00,Sodiq,success,credit,Twfplwfyjvi,Twfplwfyjvi,12/10/24
100.00,Sodiq,success,credit,Tgssepcsbrj,Tgssepcsbrj,12/10/24
